p0,top_1_prob,top_1_drop,rand_1_prob,rand_1_drop,top_3_prob,top_3_drop,rand_3_prob,rand_3_drop,top_5_prob,top_5_drop,rand_5_prob,rand_5_drop,top_10_prob,top_10_drop,rand_10_prob,rand_10_drop,fraudulent
0.9999986886978149,0.9999990463256836,-3.5762786865234375e-07,0.9999988079071045,-1.1920928955078125e-07,0.9999983310699463,3.5762786865234375e-07,0.9999988079071045,-1.1920928955078125e-07,0.9999980926513672,5.960464477539062e-07,0.9999988079071045,-1.1920928955078125e-07,0.9999897480010986,8.940696716308594e-06,0.999998927116394,-2.384185791015625e-07,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.9999969005584717,0.9999951124191284,1.7881393432617188e-06,0.9999967813491821,1.1920928955078125e-07,0.999991774559021,5.125999450683594e-06,0.9999959468841553,9.5367431640625e-07,0.9999892711639404,7.62939453125e-06,0.9999946355819702,2.2649765014648438e-06,0.9999886751174927,8.225440979003906e-06,0.9999921321868896,4.76837158203125e-06,1
0.8614681363105774,0.9324821829795837,-0.07101404666900635,0.8339874148368835,0.027480721473693848,0.9536840915679932,-0.09221595525741577,0.7672869563102722,0.09418118000030518,0.777694821357727,0.08377331495285034,0.8393703103065491,0.02209782600402832,0.9067547917366028,-0.04528665542602539,0.8576149344444275,0.0038532018661499023,1
0.9999302625656128,0.999904990196228,2.5272369384765625e-05,0.9999024868011475,2.777576446533203e-05,0.9998912811279297,3.898143768310547e-05,0.9997953772544861,0.00013488531112670898,0.9999113082885742,1.895427703857422e-05,0.9997338652610779,0.0001963973045349121,0.9997935891151428,0.0001366734504699707,0.999687671661377,0.00024259090423583984,1
0.9979561567306519,0.9967617988586426,0.0011943578720092773,0.99320387840271,0.0047522783279418945,0.9937297105789185,0.0042264461517333984,0.9964345693588257,0.0015215873718261719,0.9967958331108093,0.0011603236198425293,0.9973630309104919,0.0005931258201599121,0.9870643615722656,0.01089179515838623,0.9945479035377502,0.0034082531929016113,1
0.7259437441825867,0.6528368592262268,0.07310688495635986,0.7455312609672546,-0.01958751678466797,0.5242348313331604,0.20170891284942627,0.760915219783783,-0.03497147560119629,0.5622223019599915,0.16372144222259521,0.7385601997375488,-0.012616455554962158,0.5098433494567871,0.21610039472579956,0.7422435879707336,-0.016299843788146973,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.97971510887146,0.9586647748947144,0.021050333976745605,0.97971510887146,0.0,0.9416441917419434,0.0380709171295166,0.932163655757904,0.04755145311355591,0.9094708561897278,0.07024425268173218,0.9320809245109558,0.04763418436050415,0.831327497959137,0.148387610912323,0.8369960784912109,0.14271903038024902,1
0.9999991655349731,0.9999994039535522,-2.384185791015625e-07,0.9999990463256836,1.1920928955078125e-07,0.999998927116394,2.384185791015625e-07,0.9999991655349731,0.0,0.9999945163726807,4.649162292480469e-06,0.9999992847442627,-1.1920928955078125e-07,0.9999957084655762,3.4570693969726562e-06,0.9999990463256836,1.1920928955078125e-07,1
0.35376667976379395,0.3544793725013733,-0.0007126927375793457,0.3569762408733368,-0.0032095611095428467,0.33397141098976135,0.019795268774032593,0.3669103682041168,-0.013143688440322876,0.33652132749557495,0.017245352268218994,0.3683033287525177,-0.014536648988723755,0.34702950716018677,0.006737172603607178,0.3753148317337036,-0.021548151969909668,1
0.23665308952331543,0.23992225527763367,-0.0032691657543182373,0.2350405752658844,0.0016125142574310303,0.23677900433540344,-0.0001259148120880127,0.23556774854660034,0.0010853409767150879,0.23346130549907684,0.0031917840242385864,0.23693041503429413,-0.00027732551097869873,0.23612511157989502,0.0005279779434204102,0.24118861556053162,-0.0045355260372161865,1
0.9997782111167908,0.9994242191314697,0.0003539919853210449,0.9998196959495544,-4.1484832763671875e-05,0.9989556074142456,0.000822603702545166,0.9998335838317871,-5.537271499633789e-05,0.9990522265434265,0.0007259845733642578,0.99980229139328,-2.4080276489257812e-05,0.998102605342865,0.0016756057739257812,0.9997238516807556,5.435943603515625e-05,1
0.3258849084377289,0.3144906759262085,0.011394232511520386,0.32521283626556396,0.000672072172164917,0.3117053508758545,0.01417955756187439,0.33485472202301025,-0.008969813585281372,0.31165626645088196,0.014228641986846924,0.3396531045436859,-0.013768196105957031,0.3112049698829651,0.014679938554763794,0.33743569254875183,-0.01155078411102295,1
0.8443481922149658,0.7313069105148315,0.11304128170013428,0.8275495171546936,0.016798675060272217,0.640557050704956,0.20379114151000977,0.7546479105949402,0.08970028162002563,0.6429488062858582,0.20139938592910767,0.8126658201217651,0.031682372093200684,0.6001049876213074,0.24424320459365845,0.9050949215888977,-0.060746729373931885,1
0.9999823570251465,0.9999722242355347,1.0132789611816406e-05,0.9999817609786987,5.960464477539062e-07,0.9999731779098511,9.179115295410156e-06,0.999980092048645,2.2649765014648438e-06,0.9999597072601318,2.2649765014648438e-05,0.999976634979248,5.7220458984375e-06,0.9999140501022339,6.830692291259766e-05,0.9999537467956543,2.86102294921875e-05,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999998807907104,1.1920928955078125e-07,1.0,0.0,0.9999997615814209,2.384185791015625e-07,0.9999998807907104,1.1920928955078125e-07,1
0.3082526624202728,0.315316766500473,-0.007064104080200195,0.3126002252101898,-0.004347562789916992,0.3223211169242859,-0.014068454504013062,0.3067888915538788,0.001463770866394043,0.3278411626815796,-0.019588500261306763,0.29948925971984863,0.008763402700424194,0.3294844627380371,-0.021231800317764282,0.31106433272361755,-0.0028116703033447266,1
0.9998350143432617,0.9996742010116577,0.0001608133316040039,0.9998350143432617,0.0,0.9995738863945007,0.00026112794876098633,0.9998168349266052,1.817941665649414e-05,0.9994052648544312,0.0004297494888305664,0.9998088479042053,2.6166439056396484e-05,0.9994778037071228,0.000357210636138916,0.9996629953384399,0.00017201900482177734,1
0.94210284948349,0.9117120504379272,0.030390799045562744,0.9508349299430847,-0.008732080459594727,0.8745852708816528,0.06751757860183716,0.9235261678695679,0.01857668161392212,0.7605842351913452,0.18151861429214478,0.8784216642379761,0.06368118524551392,0.9792241454124451,-0.03712129592895508,0.8572612404823303,0.08484160900115967,1
1.0,1.0,0.0,1.0,0.0,0.9999998807907104,1.1920928955078125e-07,1.0,0.0,0.9999997615814209,2.384185791015625e-07,0.9999998807907104,1.1920928955078125e-07,0.9999994039535522,5.960464477539062e-07,0.9999998807907104,1.1920928955078125e-07,1
0.9999874830245972,0.9999806880950928,6.794929504394531e-06,0.9999871253967285,3.5762786865234375e-07,0.9999814033508301,6.079673767089844e-06,0.9999885559082031,-1.0728836059570312e-06,0.9999722242355347,1.52587890625e-05,0.999988317489624,-8.344650268554688e-07,0.999941349029541,4.6133995056152344e-05,0.9999881982803345,-7.152557373046875e-07,1
0.4339772164821625,0.429136723279953,0.004840493202209473,0.41951531171798706,0.014461904764175415,0.4295426905155182,0.004434525966644287,0.4206264615058899,0.013350754976272583,0.44441118836402893,-0.010433971881866455,0.43462470173835754,-0.0006474852561950684,0.42393216490745544,0.010045051574707031,0.588373601436615,-0.15439638495445251,1
0.9999755620956421,0.9999829530715942,-7.3909759521484375e-06,0.9999679327011108,7.62939453125e-06,0.9999542236328125,2.1338462829589844e-05,0.9999494552612305,2.6106834411621094e-05,0.9999542236328125,2.1338462829589844e-05,0.9999454021453857,3.0159950256347656e-05,0.9998891353607178,8.64267349243164e-05,0.9999488592147827,2.6702880859375e-05,1
0.9966134428977966,0.9938226938247681,0.0027907490730285645,0.9966134428977966,0.0,0.9761650562286377,0.020448386669158936,0.978776752948761,0.017836689949035645,0.9556135535240173,0.0409998893737793,0.9482448101043701,0.048368632793426514,0.9764927625656128,0.020120680332183838,0.9193623661994934,0.07725107669830322,1
0.22378474473953247,0.21868695318698883,0.00509779155254364,0.22314462065696716,0.0006401240825653076,0.22308780252933502,0.0006969422101974487,0.22662219405174255,-0.002837449312210083,0.2170291244983673,0.006755620241165161,0.2261398583650589,-0.0023551136255264282,0.22679033875465393,-0.00300559401512146,0.23556125164031982,-0.011776506900787354,1
0.9998916387557983,0.99985671043396,3.4928321838378906e-05,0.9998916387557983,0.0,0.9997754693031311,0.00011616945266723633,0.9998736381530762,1.800060272216797e-05,0.9997625946998596,0.0001290440559387207,0.9999122619628906,-2.0623207092285156e-05,0.9994065761566162,0.0004850625991821289,0.9998915195465088,1.1920928955078125e-07,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.999995231628418,0.9999926090240479,2.6226043701171875e-06,0.9999926090240479,2.6226043701171875e-06,0.9999901056289673,5.125999450683594e-06,0.9999896287918091,5.602836608886719e-06,0.9999202489852905,7.49826431274414e-05,0.9999724626541138,2.276897430419922e-05,0.999639630317688,0.00035560131072998047,0.9998914003372192,0.00010383129119873047,1
0.2995404303073883,0.3158307373523712,-0.01629030704498291,0.30824509263038635,-0.008704662322998047,0.31459322571754456,-0.01505279541015625,0.309059739112854,-0.009519308805465698,0.272769033908844,0.02677139639854431,0.27656200528144836,0.02297842502593994,0.2348015457391739,0.06473888456821442,0.2641751766204834,0.03536525368690491,1
0.450459748506546,0.35551491379737854,0.09494483470916748,0.4808025062084198,-0.03034275770187378,0.35169893503189087,0.09876081347465515,0.5137887001037598,-0.06332895159721375,0.32973042130470276,0.12072932720184326,0.5542298555374146,-0.10377010703086853,0.31094518303871155,0.13951456546783447,0.63441401720047,-0.18395426869392395,1
0.9962360262870789,0.9956466555595398,0.0005893707275390625,0.9962360262870789,0.0,0.989568293094635,0.006667733192443848,0.9952948689460754,0.000941157341003418,0.9919472336769104,0.004288792610168457,0.9949737787246704,0.0012622475624084473,0.9764909744262695,0.019745051860809326,0.9951613545417786,0.001074671745300293,1
0.9999995231628418,0.9999996423721313,-1.1920928955078125e-07,0.9999995231628418,0.0,0.9999992847442627,2.384185791015625e-07,0.9999996423721313,-1.1920928955078125e-07,0.9999996423721313,-1.1920928955078125e-07,0.9999995231628418,0.0,0.9999988079071045,7.152557373046875e-07,0.9999990463256836,4.76837158203125e-07,1
0.46814754605293274,0.47367820143699646,-0.005530655384063721,0.4735744893550873,-0.005426943302154541,0.4860422611236572,-0.017894715070724487,0.4740271270275116,-0.005879580974578857,0.5653464198112488,-0.09719887375831604,0.4833095073699951,-0.015161961317062378,0.45258238911628723,0.015565156936645508,0.55966717004776,-0.09151962399482727,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.5782756209373474,0.510852575302124,0.06742304563522339,0.5309889912605286,0.04728662967681885,0.5763896107673645,0.0018860101699829102,0.568477988243103,0.009797632694244385,0.4899481534957886,0.08832746744155884,0.5705543160438538,0.007721304893493652,0.5583108067512512,0.01996481418609619,0.5353295207023621,0.04294610023498535,1
0.9999490976333618,0.999868631362915,8.046627044677734e-05,0.9999490976333618,0.0,0.9995453953742981,0.0004037022590637207,0.9999198913574219,2.9206275939941406e-05,0.999424934387207,0.0005241632461547852,0.9998893737792969,5.9723854064941406e-05,0.9991212487220764,0.0008278489112854004,0.9995360374450684,0.00041306018829345703,1
0.12041379511356354,0.12153230607509613,-0.0011185109615325928,0.12037716060876846,3.663450479507446e-05,0.12153230607509613,-0.0011185109615325928,0.12034554779529572,6.824731826782227e-05,0.12362990528345108,-0.0032161101698875427,0.12157180905342102,-0.001158013939857483,0.12645834684371948,-0.006044551730155945,0.12633781135082245,-0.005924016237258911,1
1.0,0.9999998807907104,1.1920928955078125e-07,1.0,0.0,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,1
0.37624460458755493,0.3825407326221466,-0.006296128034591675,0.3868042528629303,-0.010559648275375366,0.36655300855636597,0.009691596031188965,0.4019635319709778,-0.02571892738342285,0.3953191041946411,-0.01907449960708618,0.3967171013355255,-0.02047249674797058,0.37318387627601624,0.0030607283115386963,0.4036552608013153,-0.027410656213760376,1
0.5607504844665527,0.5607505440711975,-5.960464477539063e-08,0.5607505440711975,-5.960464477539063e-08,0.7284110188484192,-0.16766053438186646,0.7284110188484192,-0.16766053438186646,,,,,,,,,1
0.335222452878952,0.33420613408088684,0.0010163187980651855,0.3354611396789551,-0.00023868680000305176,0.3369865119457245,-0.001764059066772461,0.32157382369041443,0.013648629188537598,0.3493787944316864,-0.014156341552734375,0.327781081199646,0.00744137167930603,0.35072076320648193,-0.015498310327529907,0.3451462388038635,-0.009923785924911499,1
0.9981606602668762,0.998023271560669,0.0001373887062072754,0.9978760480880737,0.00028461217880249023,0.9979453682899475,0.00021529197692871094,0.9980453252792358,0.00011533498764038086,0.9962360262870789,0.0019246339797973633,0.9968878626823425,0.0012727975845336914,0.9961583018302917,0.0020023584365844727,0.9967537522315979,0.0014069080352783203,1
0.9930070638656616,0.9801013469696045,0.012905716896057129,0.9949377775192261,-0.0019307136535644531,0.9810510873794556,0.011955976486206055,0.9943637847900391,-0.0013567209243774414,0.9737510085105896,0.01925605535507202,0.9933581948280334,-0.00035113096237182617,0.9939746260643005,-0.000967562198638916,0.9972748160362244,-0.004267752170562744,1
0.9999994039535522,0.9999991655349731,2.384185791015625e-07,0.9999994039535522,0.0,0.9999992847442627,1.1920928955078125e-07,0.9999990463256836,3.5762786865234375e-07,0.9999990463256836,3.5762786865234375e-07,0.9999985694885254,8.344650268554688e-07,0.9999905824661255,8.821487426757812e-06,0.9999945163726807,4.887580871582031e-06,1
0.9631561040878296,0.8772127032279968,0.08594340085983276,0.9627230167388916,0.0004330873489379883,0.7991946339607239,0.1639614701271057,0.8863077163696289,0.07684838771820068,0.6978887915611267,0.2652673125267029,0.8574633002281189,0.1056928038597107,0.7528618574142456,0.21029424667358398,0.9241042137145996,0.03905189037322998,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999998807907104,1.1920928955078125e-07,0.9999998807907104,1.1920928955078125e-07,1
0.9999996423721313,0.9999995231628418,1.1920928955078125e-07,0.9999995231628418,1.1920928955078125e-07,0.9999995231628418,1.1920928955078125e-07,0.9999992847442627,3.5762786865234375e-07,0.999998927116394,7.152557373046875e-07,0.9999991655349731,4.76837158203125e-07,0.9999971389770508,2.5033950805664062e-06,0.9999984502792358,1.1920928955078125e-06,1
0.9981414079666138,0.9955246448516846,0.0026167631149291992,0.9958903193473816,0.0022510886192321777,0.9941962957382202,0.003945112228393555,0.998096764087677,4.464387893676758e-05,0.9965261816978455,0.0016152262687683105,0.998149037361145,-7.62939453125e-06,0.9939247965812683,0.004216611385345459,0.9991963505744934,-0.0010549426078796387,1
0.2630394697189331,0.2613944411277771,0.0016450285911560059,0.2638561427593231,-0.0008166730403900146,0.2395336627960205,0.023505806922912598,0.263689249753952,-0.0006497800350189209,0.2385266274213791,0.024512842297554016,0.2663096785545349,-0.0032702088356018066,0.23533548414707184,0.027703985571861267,0.26631924510002136,-0.003279775381088257,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.3642113208770752,0.37023091316223145,-0.00601959228515625,0.36483126878738403,-0.0006199479103088379,0.3830188810825348,-0.018807560205459595,0.3743599057197571,-0.010148584842681885,0.36558276414871216,-0.0013714432716369629,0.3709464371204376,-0.006735116243362427,0.3729434609413147,-0.008732140064239502,0.369437038898468,-0.005225718021392822,1
0.9784820675849915,0.9468224048614502,0.03165966272354126,0.9615119099617004,0.016970157623291016,0.9833304286003113,-0.004848361015319824,0.9442342519760132,0.03424781560897827,0.9695299863815308,0.008952081203460693,0.8839724659919739,0.09450960159301758,0.9857463836669922,-0.007264316082000732,0.9595926403999329,0.018889427185058594,1
0.9590949416160583,0.9316830039024353,0.027411937713623047,0.9654217958450317,-0.006326854228973389,0.9354719519615173,0.023622989654541016,0.9550060629844666,0.004088878631591797,0.9325222373008728,0.026572704315185547,0.9705290794372559,-0.01143413782119751,0.5272716283798218,0.4318233132362366,0.972197949886322,-0.013103008270263672,1
0.23176604509353638,0.2347976267337799,-0.0030315816402435303,0.23509478569030762,-0.0033287405967712402,0.23242075741291046,-0.0006547123193740845,0.23833966255187988,-0.006573617458343506,0.23229993879795074,-0.0005338937044143677,0.2487298548221588,-0.016963809728622437,0.23171590268611908,5.014240741729736e-05,0.26189276576042175,-0.030126720666885376,1
0.9999428987503052,0.9999141693115234,2.872943878173828e-05,0.9999339580535889,8.940696716308594e-06,0.9998099207878113,0.00013297796249389648,0.9999369382858276,5.9604644775390625e-06,0.9996165037155151,0.00032639503479003906,0.9999517202377319,-8.821487426757812e-06,0.9992437362670898,0.000699162483215332,0.9999363422393799,6.556510925292969e-06,1
0.9999988079071045,0.9999986886978149,1.1920928955078125e-07,0.9999990463256836,-2.384185791015625e-07,0.9999982118606567,5.960464477539062e-07,0.9999985694885254,2.384185791015625e-07,0.9999970197677612,1.7881393432617188e-06,0.9999969005584717,1.9073486328125e-06,0.9999982118606567,5.960464477539062e-07,0.9999935626983643,5.245208740234375e-06,1
0.9999997615814209,0.9999997615814209,0.0,0.9999997615814209,0.0,0.9999996423721313,1.1920928955078125e-07,0.9999996423721313,1.1920928955078125e-07,0.9999983310699463,1.430511474609375e-06,0.9999992847442627,4.76837158203125e-07,0.9999927282333374,7.033348083496094e-06,0.9999984502792358,1.3113021850585938e-06,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.546237587928772,0.41336318850517273,0.13287439942359924,0.4876343011856079,0.05860328674316406,0.3801612854003906,0.16607630252838135,0.5052142143249512,0.0410233736038208,0.4272974133491516,0.11894017457962036,0.5204787254333496,0.025758862495422363,0.5442761778831482,0.0019614100456237793,0.6609203815460205,-0.11468279361724854,1
0.1771494448184967,0.17396706342697144,0.0031823813915252686,0.17763425409793854,-0.0004848092794418335,0.17110085487365723,0.0060485899448394775,0.1805892437696457,-0.003439798951148987,0.1698220819234848,0.007327362895011902,0.18150694668293,-0.004357501864433289,0.17648060619831085,0.000668838620185852,0.18359027802944183,-0.006440833210945129,1
0.7026326060295105,0.7984227538108826,-0.09579014778137207,0.7580703496932983,-0.05543774366378784,0.6350069642066956,0.06762564182281494,0.6219766139984131,0.08065599203109741,0.661914050579071,0.04071855545043945,0.8129932880401611,-0.11036068201065063,0.6892109513282776,0.01342165470123291,0.7001489400863647,0.002483665943145752,1
0.30992430448532104,0.31678155064582825,-0.006857246160507202,0.31496185064315796,-0.005037546157836914,0.30459699034690857,0.005327314138412476,0.31731054186820984,-0.007386237382888794,0.29600265622138977,0.013921648263931274,0.31822314858436584,-0.0082988440990448,0.30972424149513245,0.00020006299018859863,0.3270612061023712,-0.01713690161705017,1
0.9228452444076538,0.9507302641868591,-0.027885019779205322,0.9334538578987122,-0.01060861349105835,0.9712486863136292,-0.04840344190597534,0.741024911403656,0.1818203330039978,0.9658499956130981,-0.043004751205444336,0.6798220872879028,0.24302315711975098,0.6156620383262634,0.3071832060813904,0.7576817274093628,0.16516351699829102,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.9999094009399414,0.9998849630355835,2.4437904357910156e-05,0.999881386756897,2.8014183044433594e-05,0.9995265007019043,0.0003829002380371094,0.9998964071273804,1.2993812561035156e-05,0.9991663694381714,0.0007430315017700195,0.9998414516448975,6.794929504394531e-05,0.9942599534988403,0.005649447441101074,0.9994478821754456,0.0004615187644958496,1
